from,p_from,to,p_to,expected,obs,o_minus_e
Northern America,0.13974677552952314,Western Asia,0.0022482546444207788,2.6551887350609396,4,1.3448112649390604
Northern America,0.13974677552952314,Western Europe,0.433676487989587,512.1719323157023,90,-422.1719323157023
Northern Europe,0.25914093006744765,Australia and New Zealand,0.0011832919181161993,2.5914093006744765,2,-0.5914093006744765
Northern Europe,0.25914093006744765,Caribbean,0.003194888178913738,6.996805111821086,0,-6.996805111821086
Northern Europe,0.25914093006744765,Central America,5.916459590580997e-4,1.2957046503372383,0,-1.2957046503372383
Northern Europe,0.25914093006744765,Eastern Asia,0.013607857058336292,29.801206957756477,2,-27.801206957756477
Northern Europe,0.25914093006744765,Eastern Europe,0.05135486924624305,112.46716364927228,48,-64.46716364927228
Northern Europe,0.25914093006744765,Northern Africa,0.004141521713406697,9.069932552360667,7,-2.069932552360667
Northern Europe,0.25914093006744765,Northern America,0.20932434031475566,458.4203052893149,265,-193.4203052893149
Northern Europe,0.25914093006744765,Northern Europe,0.19808306709265175,433.8019169329073,1196,762.1980830670927
Northern Europe,0.25914093006744765,South America,0.021299254526091587,46.64536741214057,36,-10.645367412140573
Northern Europe,0.25914093006744765,South-Eastern Asia,3.549875754348598e-4,0.777422790202343,0,-0.777422790202343
Northern Europe,0.25914093006744765,Southern Asia,0.007099751508697196,15.54845580404686,18,2.45154419595314
Northern Europe,0.25914093006744765,Southern Europe,0.053366465507040585,116.87255946041888,60,-56.872559460418884
Northern Europe,0.25914093006744765,Sub-Saharan Africa,4.733167672464797e-4,1.0365637202697906,2,0.9634362797302094
Northern Europe,0.25914093006744765,Western Asia,0.0022482546444207788,4.923677671281506,0,-4.923677671281506
Northern Europe,0.25914093006744765,Western Europe,0.433676487989587,949.7515086971956,554,-395.7515086971956
South America,0.013962844633771152,Australia and New Zealand,0.0011832919181161993,0.13962844633771151,0,-0.13962844633771151
South America,0.013962844633771152,Caribbean,0.003194888178913738,0.3769968051118211,0,-0.3769968051118211
South America,0.013962844633771152,Central America,5.916459590580997e-4,0.06981422316885576,0,-0.06981422316885576
South America,0.013962844633771152,Eastern Asia,0.013607857058336292,1.6057271328836824,1,-0.6057271328836824
South America,0.013962844633771152,Eastern Europe,0.05135486924624305,6.05987457105668,0,-6.05987457105668
South America,0.013962844633771152,Northern Africa,0.004141521713406697,0.48869956218199023,0,-0.48869956218199023
South America,0.013962844633771152,Northern America,0.20932434031475566,24.700272157141168,21,-3.7002721571411676
South America,0.013962844633771152,Northern Europe,0.19808306709265175,23.373801916932905,2,-21.373801916932905
South America,0.013962844633771152,South America,0.021299254526091587,2.5133120340788073,71,68.48668796592119
South America,0.013962844633771152,South-Eastern Asia,3.549875754348598e-4,0.04188853390131345,0,-0.04188853390131345
South America,0.013962844633771152,Southern Asia,0.007099751508697196,0.8377706780262691,0,-0.8377706780262691
South America,0.013962844633771152,Southern Europe,0.053366465507040585,6.297242929830789,3,-3.297242929830789
South America,0.013962844633771152,Sub-Saharan Africa,4.733167672464797e-4,0.05585137853508461,0,-0.05585137853508461
South America,0.013962844633771152,Western Asia,0.0022482546444207788,0.2652940480416519,0,-0.2652940480416519
South America,0.013962844633771152,Western Europe,0.433676487989587,51.17382558277127,20,-31.173825582771272
South-Eastern Asia,7.099751508697196e-4,Australia and New Zealand,0.0011832919181161993,0.007099751508697196,0,-0.007099751508697196
South-Eastern Asia,7.099751508697196e-4,Caribbean,0.003194888178913738,0.019169329073482427,0,-0.019169329073482427
South-Eastern Asia,7.099751508697196e-4,Central America,5.916459590580997e-4,0.003549875754348598,0,-0.003549875754348598
South-Eastern Asia,7.099751508697196e-4,Eastern Asia,0.013607857058336292,0.08164714235001774,0,-0.08164714235001774
South-Eastern Asia,7.099751508697196e-4,Eastern Europe,0.05135486924624305,0.3081292154774583,0,-0.3081292154774583
South-Eastern Asia,7.099751508697196e-4,Northern Africa,0.004141521713406697,0.024849130280440182,0,-0.024849130280440182
South-Eastern Asia,7.099751508697196e-4,Northern America,0.20932434031475566,1.255946041888534,0,-1.255946041888534
South-Eastern Asia,7.099751508697196e-4,Northern Europe,0.19808306709265175,1.1884984025559104,1,-0.18849840255591044
South-Eastern Asia,7.099751508697196e-4,South America,0.021299254526091587,0.12779552715654952,0,-0.12779552715654952
South-Eastern Asia,7.099751508697196e-4,South-Eastern Asia,3.549875754348598e-4,0.002129925452609159,3,2.9978700745473907
South-Eastern Asia,7.099751508697196e-4,Southern Asia,0.007099751508697196,0.042598509052183174,0,-0.042598509052183174
South-Eastern Asia,7.099751508697196e-4,Southern Europe,0.053366465507040585,0.3201987930422435,0,-0.3201987930422435
South-Eastern Asia,7.099751508697196e-4,Sub-Saharan Africa,4.733167672464797e-4,0.0028399006034788782,0,-0.0028399006034788782
South-Eastern Asia,7.099751508697196e-4,Western Asia,0.0022482546444207788,0.013489527866524673,0,-0.013489527866524673
South-Eastern Asia,7.099751508697196e-4,Western Europe,0.433676487989587,2.602058927937522,2,-0.6020589279375219
Southern Asia,0.004733167672464797,Australia and New Zealand,0.0011832919181161993,0.04733167672464797,0,-0.04733167672464797
Southern Asia,0.004733167672464797,Caribbean,0.003194888178913738,0.12779552715654952,0,-0.12779552715654952
Southern Asia,0.004733167672464797,Central America,5.916459590580997e-4,0.023665838362323985,0,-0.023665838362323985
Southern Asia,0.004733167672464797,Eastern Asia,0.013607857058336292,0.5443142823334517,0,-0.5443142823334517
Southern Asia,0.004733167672464797,Eastern Europe,0.05135486924624305,2.054194769849722,0,-2.054194769849722
Southern Asia,0.004733167672464797,Northern Africa,0.004141521713406697,0.16566086853626788,0,-0.16566086853626788
Southern Asia,0.004733167672464797,Northern America,0.20932434031475566,8.372973612590226,6,-2.3729736125902257
Southern Asia,0.004733167672464797,Northern Europe,0.19808306709265175,7.92332268370607,1,-6.92332268370607
Southern Asia,0.004733167672464797,South America,0.021299254526091587,0.8519701810436635,0,-0.8519701810436635
Southern Asia,0.004733167672464797,South-Eastern Asia,3.549875754348598e-4,0.01419950301739439,0,-0.01419950301739439
Southern Asia,0.004733167672464797,Southern Asia,0.007099751508697196,0.2839900603478878,27,26.71600993965211
Southern Asia,0.004733167672464797,Southern Europe,0.053366465507040585,2.1346586202816233,1,-1.1346586202816233
Southern Asia,0.004733167672464797,Sub-Saharan Africa,4.733167672464797e-4,0.01893267068985919,0,-0.01893267068985919
Southern Asia,0.004733167672464797,Western Asia,0.0022482546444207788,0.08993018577683115,0,-0.08993018577683115
Southern Asia,0.004733167672464797,Western Europe,0.433676487989587,17.347059519583482,5,-12.347059519583482
Southern Europe,0.06153117974204236,Australia and New Zealand,0.0011832919181161993,0.6153117974204236,0,-0.6153117974204236
Southern Europe,0.06153117974204236,Caribbean,0.003194888178913738,1.6613418530351436,4,2.3386581469648564
Southern Europe,0.06153117974204236,Central America,5.916459590580997e-4,0.3076558987102118,0,-0.3076558987102118
Southern Europe,0.06153117974204236,Eastern Asia,0.013607857058336292,7.076085670334872,0,-7.076085670334872
Southern Europe,0.06153117974204236,Eastern Europe,0.05135486924624305,26.704532008046385,2,-24.704532008046385
Southern Europe,0.06153117974204236,Northern Africa,0.004141521713406697,2.1535912909714825,5,2.8464087090285175
Southern Europe,0.06153117974204236,Northern America,0.20932434031475566,108.84865696367295,49,-59.84865696367295
Southern Europe,0.06153117974204236,Northern Europe,0.19808306709265175,103.00319488817891,45,-58.00319488817891
Southern Europe,0.06153117974204236,South America,0.021299254526091587,11.075612353567625,15,3.9243876464323755
Southern Europe,0.06153117974204236,South-Eastern Asia,3.549875754348598e-4,0.1845935392261271,0,-0.1845935392261271
Southern Europe,0.06153117974204236,Southern Asia,0.007099751508697196,3.691870784522542,0,-3.691870784522542
Southern Europe,0.06153117974204236,Southern Europe,0.053366465507040585,27.750562063661103,294,266.2494379363389
Southern Europe,0.06153117974204236,Sub-Saharan Africa,4.733167672464797e-4,0.24612471896816945,0,-0.24612471896816945
Southern Europe,0.06153117974204236,Western Asia,0.0022482546444207788,1.169092415098805,5,3.830907584901195
Southern Europe,0.06153117974204236,Western Europe,0.433676487989587,225.51177375458525,101,-124.51177375458525
Sub-Saharan Africa,0.0010649627263045794,Australia and New Zealand,0.0011832919181161993,0.010649627263045794,0,-0.010649627263045794
Sub-Saharan Africa,0.0010649627263045794,Caribbean,0.003194888178913738,0.02875399361022364,0,-0.02875399361022364
Sub-Saharan Africa,0.0010649627263045794,Central America,5.916459590580997e-4,0.005324813631522897,0,-0.005324813631522897
Sub-Saharan Africa,0.0010649627263045794,Eastern Asia,0.013607857058336292,0.12247071352502663,0,-0.12247071352502663
Sub-Saharan Africa,0.0010649627263045794,Eastern Europe,0.05135486924624305,0.46219382321618746,0,-0.46219382321618746
Sub-Saharan Africa,0.0010649627263045794,Northern Africa,0.004141521713406697,0.03727369542066027,0,-0.03727369542066027
Sub-Saharan Africa,0.0010649627263045794,Northern America,0.20932434031475566,1.8839190628328009,1,-0.8839190628328009
Sub-Saharan Africa,0.0010649627263045794,Northern Europe,0.19808306709265175,1.7827476038338657,6,4.217252396166135
Sub-Saharan Africa,0.0010649627263045794,South America,0.021299254526091587,0.19169329073482427,0,-0.19169329073482427
Sub-Saharan Africa,0.0010649627263045794,South-Eastern Asia,3.549875754348598e-4,0.003194888178913738,0,-0.003194888178913738
Sub-Saharan Africa,0.0010649627263045794,Southern Asia,0.007099751508697196,0.06389776357827476,0,-0.06389776357827476
Sub-Saharan Africa,0.0010649627263045794,Southern Europe,0.053366465507040585,0.4802981895633653,0,-0.4802981895633653
Sub-Saharan Africa,0.0010649627263045794,Sub-Saharan Africa,4.733167672464797e-4,0.004259850905218318,2,1.9957401490947817
Sub-Saharan Africa,0.0010649627263045794,Western Asia,0.0022482546444207788,0.02023429179978701,0,-0.02023429179978701
Sub-Saharan Africa,0.0010649627263045794,Western Europe,0.433676487989587,3.9030883919062833,0,-3.9030883919062833
Western Asia,0.0056798012069577564,Australia and New Zealand,0.0011832919181161993,0.05679801206957757,0,-0.05679801206957757
Western Asia,0.0056798012069577564,Caribbean,0.003194888178913738,0.15335463258785942,0,-0.15335463258785942
Western Asia,0.0056798012069577564,Central America,5.916459590580997e-4,0.028399006034788784,0,-0.028399006034788784
Western Asia,0.0056798012069577564,Eastern Asia,0.013607857058336292,0.6531771388001419,0,-0.6531771388001419
Western Asia,0.0056798012069577564,Eastern Europe,0.05135486924624305,2.4650337238196665,2,-0.46503372381966646
Western Asia,0.0056798012069577564,Northern Africa,0.004141521713406697,0.19879304224352146,0,-0.19879304224352146
Western Asia,0.0056798012069577564,Northern America,0.20932434031475566,10.047568335108272,13,2.952431664891728
Western Asia,0.0056798012069577564,Northern Europe,0.19808306709265175,9.507987220447284,4,-5.5079872204472835
Western Asia,0.0056798012069577564,South America,0.021299254526091587,1.0223642172523961,1,-0.022364217252396124
Western Asia,0.0056798012069577564,South-Eastern Asia,3.549875754348598e-4,0.01703940362087327,0,-0.01703940362087327
Western Asia,0.0056798012069577564,Southern Asia,0.007099751508697196,0.3407880724174654,0,-0.3407880724174654
Western Asia,0.0056798012069577564,Southern Europe,0.053366465507040585,2.561590344337948,1,-1.5615903443379482
Western Asia,0.0056798012069577564,Sub-Saharan Africa,4.733167672464797e-4,0.022719204827831026,0,-0.022719204827831026
Western Asia,0.0056798012069577564,Western Asia,0.0022482546444207788,0.10791622293219738,4,3.8920837770678025
Western Asia,0.0056798012069577564,Western Europe,0.433676487989587,20.816471423500175,23,2.1835285764998247
Western Europe,0.416873742752337,Australia and New Zealand,0.0011832919181161993,4.168737427523371,1,-3.1687374275233706
Western Europe,0.416873742752337,Caribbean,0.003194888178913738,11.255591054313099,4,-7.255591054313099
Western Europe,0.416873742752337,Central America,5.916459590580997e-4,2.0843687137616853,0,-2.0843687137616853
Western Europe,0.416873742752337,Eastern Asia,0.013607857058336292,47.94048041651875,8,-39.94048041651875
Western Europe,0.416873742752337,Eastern Europe,0.05135486924624305,180.92320435451427,82,-98.92320435451427
Western Europe,0.416873742752337,Northern Africa,0.004141521713406697,14.590580996331793,4,-10.590580996331793
Western Europe,0.416873742752337,Northern America,0.20932434031475566,737.4496509288842,406,-331.44965092888424
Western Europe,0.416873742752337,Northern Europe,0.19808306709265175,697.8466453674121,258,-439.84664536741207
Western Europe,0.416873742752337,South America,0.021299254526091587,75.03727369542067,36,-39.037273695420666
Western Europe,0.416873742752337,South-Eastern Asia,3.549875754348598e-4,1.250621228257011,0,-1.250621228257011
Western Europe,0.416873742752337,Southern Asia,0.007099751508697196,25.012424565140222,11,-14.012424565140222
Western Europe,0.416873742752337,Southern Europe,0.053366465507040585,188.010057981304,69,-119.01005798130399
Western Europe,0.416873742752337,Sub-Saharan Africa,4.733167672464797e-4,1.667494971009348,0,-1.667494971009348
Western Europe,0.416873742752337,Western Asia,0.0022482546444207788,7.9206011122944036,6,-1.9206011122944036
Western Europe,0.416873742752337,Western Europe,0.433676487989587,1527.842267187315,2638,1110.157732812685
