from,p_from,to,p_to,expected,obs,o_minus_e
South America,0.018468134223761232,Western Europe,0.27322945007832466,61.20339681754473,32,-29.20339681754473
South-Eastern Asia,0.002308516777970154,Australia and New Zealand,0.007337785472833704,0.20545799323934372,0,-0.20545799323934372
South-Eastern Asia,0.002308516777970154,Caribbean,0.0017313875834776156,0.048478852337373236,0,-0.048478852337373236
South-Eastern Asia,0.002308516777970154,Central America,0.002885645972462693,0.0807980872289554,0,-0.0807980872289554
South-Eastern Asia,0.002308516777970154,Central Asia,8.244702778464837e-5,0.0023085167779701545,0,-0.0023085167779701545
South-Eastern Asia,0.002308516777970154,Eastern Asia,0.011295242806496826,0.31626679858191115,1,0.6837332014180888
South-Eastern Asia,0.002308516777970154,Eastern Europe,0.05771291944925386,1.6159617445791081,0,-1.6159617445791081
South-Eastern Asia,0.002308516777970154,Northern Africa,0.0015664935279083188,0.04386181878143293,0,-0.04386181878143293
South-Eastern Asia,0.002308516777970154,Northern America,0.37323769478110314,10.450655453870887,9,-1.450655453870887
South-Eastern Asia,0.002308516777970154,Northern Europe,0.1719844999587765,4.8155659988457415,1,-3.8155659988457415
South-Eastern Asia,0.002308516777970154,South America,0.026383048891087477,0.7387253689504494,0,-0.7387253689504494
South-Eastern Asia,0.002308516777970154,South-Eastern Asia,0.001813834611262264,0.05078736911534339,8,7.949212630884657
South-Eastern Asia,0.002308516777970154,Southern Asia,0.010388325500865693,0.29087311402423943,0,-0.29087311402423943
South-Eastern Asia,0.002308516777970154,Southern Europe,0.04922087558743507,1.378184516448182,2,0.6218154835518179
South-Eastern Asia,0.002308516777970154,Sub-Saharan Africa,0.004617033555940308,0.12927693956632863,2,1.8707230604336713
South-Eastern Asia,0.002308516777970154,Western Asia,0.00651331519498722,0.18237282545964217,0,-0.18237282545964217
South-Eastern Asia,0.002308516777970154,Western Europe,0.27322945007832466,7.650424602193091,5,-2.650424602193091
Southern Asia,0.013438865528897684,Australia and New Zealand,0.007337785472833704,1.1960590320718938,1,-0.1960590320718938
Southern Asia,0.013438865528897684,Caribbean,0.0017313875834776156,0.28221617610685135,0,-0.28221617610685135
Southern Asia,0.013438865528897684,Central America,0.002885645972462693,0.47036029351141895,0,-0.47036029351141895
Southern Asia,0.013438865528897684,Central Asia,8.244702778464837e-5,0.013438865528897684,0,-0.013438865528897684
Southern Asia,0.013438865528897684,Eastern Asia,0.011295242806496826,1.8411245774589826,1,-0.8411245774589826
Southern Asia,0.013438865528897684,Eastern Europe,0.05771291944925386,9.40720587022838,5,-4.407205870228379
Southern Asia,0.013438865528897684,Northern Africa,0.0015664935279083188,0.25533844504905595,0,-0.25533844504905595
