person_id,name,gender,birth_year,death_year,qid,match_method,multi_match_count
10828,Stefan Minc,M,1914,2003,Q21290718,wikidata_name_birthyear,1
10829,Osman Achmatowicz,M,1899,1988,Q7107063,wikidata_name_birthyear,1
10830,K Balenovic,NA,NA,NA,NA,no_data,0
10832,D Banerjee,NA,NA,NA,NA,no_data,0
10833,L Briggs,NA,NA,NA,NA,no_data,0
10834,Viktor Hahn,M,NA,NA,NA,no_data,0
10837,R Mecke,NA,NA,NA,NA,no_data,0
10877,Kazuo Yamasaki,M,1911,2010,Q11467944,wikidata_name_birthyear,1
10879,Hubert Chantrenne,M,1918,2007,Q3141959,wikidata_name_birthyear,1
6547,Arthur Müller,M,NA,NA,NA,no_data,0
10881,V Bruckner,NA,NA,NA,NA,no_data,0
10882,H Forestier,NA,NA,NA,NA,no_data,0
10883,C Guillissen,NA,NA,NA,NA,no_data,0
10885,P Goldfinger,NA,NA,NA,NA,no_data,0
10886,P Vièles,NA,NA,NA,NA,no_data,0
10887,A Walsh,NA,NA,NA,NA,no_data,0
10888,Feliks Polak,M,NA,NA,NA,no_data,0
10891,J Luck,NA,NA,NA,NA,no_data,0
10892,A Perret,NA,NA,NA,NA,no_data,0
10893,M Giua,NA,NA,NA,NA,no_data,0
10894,A Nasini,NA,NA,NA,NA,no_data,0
10895,M Milone,NA,NA,NA,NA,no_data,0
10896,F Egami,NA,NA,NA,NA,no_data,0
10897,K Guminski,NA,NA,NA,NA,no_data,0
10898,J Wiemann,NA,NA,NA,NA,no_data,0
10900,R Morton,NA,NA,NA,NA,no_data,0
10902,Theodor Wieland,M,1913,1995,Q1423228,wikidata_name_birthyear,1
10903,O Dann,NA,NA,NA,NA,no_data,0
10905,Lain Diez,NA,NA,NA,NA,no_data,0
10906,J Jakob,NA,NA,NA,NA,no_data,0
10908,W Kimura,NA,NA,NA,NA,no_data,0
10909,I Miyagawa,NA,NA,NA,NA,no_data,0
10910,G Hesse,NA,NA,NA,NA,no_data,0
10911,G Badger,NA,NA,NA,NA,no_data,0
10912,J Weiss,NA,NA,NA,NA,no_data,0
10913,K Merz,NA,NA,NA,NA,no_data,0
10914,K Krieger,NA,NA,NA,NA,no_data,0
10915,G Schlenk,NA,NA,NA,NA,no_data,0
10919,H Veldstra,NA,NA,NA,NA,no_data,0
10918,Luitzen Johannes Oosterhoff,M,1907,1974,Q2754343,wikidata_name_birthyear,1
10920,D Jordan,NA,NA,NA,NA,no_data,0
10959,R Connick,NA,NA,NA,NA,no_data,0
11119,Helge Larsen,NA,NA,NA,NA,no_data,0
10961,R Mitra,NA,NA,NA,NA,no_data,0
10962,G Carpeni,NA,NA,NA,NA,no_data,0
10974,M Dillinger,NA,NA,NA,NA,no_data,0
10973,J Hostomsky,NA,NA,NA,NA,no_data,0
10972,V Vesely,NA,NA,NA,NA,no_data,0
10971,S Stankoviansky,NA,NA,NA,NA,no_data,0
10970,D Pristavka,NA,NA,NA,NA,no_data,0
10969,P Nemec,NA,NA,NA,NA,no_data,0
10968,V Kubelka,NA,NA,NA,NA,no_data,0
10967,F Kozmal,NA,NA,NA,NA,no_data,0
10966,M Gregor,NA,NA,NA,NA,no_data,0
10965,J Gasperik,NA,NA,NA,NA,no_data,0
10964,J Vasatko,NA,NA,NA,NA,no_data,0
10963,D Ivancenko,NA,NA,NA,NA,no_data,0
10975,O Bastiansen,NA,NA,NA,NA,no_data,0
10977,R.J. LeFevre,NA,NA,NA,NA,no_data,0
10978,C Shoppee,NA,NA,NA,NA,no_data,0
10981,G Canneri,NA,NA,NA,NA,no_data,0
10982,G Speroni,NA,NA,NA,NA,no_data,0
10986,C McDowell,NA,NA,NA,NA,no_data,0
10987,O Neunhoeffer,NA,NA,NA,NA,no_data,0
10989,U Hofmann,M,NA,NA,NA,no_data,0
10990,D Tarbell,NA,NA,NA,NA,no_data,0
10991,H Witte,NA,NA,NA,NA,no_data,0
10994,E Calvet,NA,NA,NA,NA,no_data,0
10995,E Thilo,NA,NA,NA,NA,no_data,0
10996,G Schultze,NA,NA,NA,NA,no_data,0
10999,C Martius,NA,NA,NA,NA,no_data,0
11001,P Sarma,NA,NA,NA,NA,no_data,0
11060,Pekka Hirsjärvi,M,NA,NA,NA,no_data,0
11058,Pekka Kivalo,NA,NA,NA,NA,no_data,0
11061,Antonia Korvezee,F,NA,NA,NA,no_data,0
11062,D van Krevelen,NA,NA,NA,NA,no_data,0
11063,H Burström,NA,NA,NA,NA,no_data,0
11066,Robert Arnold Alberty,M,1921,2014,Q7341185,wikidata_name_birthyear,1
11067,G Jayme,NA,NA,NA,NA,no_data,0
11068,B Brcic,NA,NA,NA,NA,no_data,0
11069,Th. Posternak,NA,NA,NA,NA,no_data,0
11070,Charles Robert Engel,M,1922,2002,Q106302320,wikidata_name_birthyear,1
11071,M Nichols,NA,NA,NA,NA,no_data,0
11072,W Poethke,NA,NA,NA,NA,no_data,0
11074,G Schiemann,NA,NA,NA,NA,no_data,0
11075,O Rotini,NA,NA,NA,NA,no_data,0
11076,M Baccaredda-Boy,NA,NA,NA,NA,no_data,0
11077,Piero Pino,M,1921,1989,Q16590278,wikidata_name_birthyear,1
11078,Eolo Scrocco,M,1916,2012,Q118591916,wikidata_name_birthyear,1
11079,C Rossi,NA,NA,NA,NA,no_data,0
11080,T Wikén,NA,NA,NA,NA,no_data,0
11081,E Trepka,NA,NA,NA,NA,no_data,0
11083,R Havemann,NA,NA,NA,NA,no_data,0
7612,Lowell Reed,M,NA,NA,NA,no_data,0
11087,R Eakin,NA,NA,NA,NA,no_data,0
11085,W Shive,NA,NA,NA,NA,no_data,0
18940,J. C Sheehan,NA,NA,NA,NA,no_data,0
11090,L Cloutier,NA,NA,NA,NA,no_data,0
11092,G Büchi,NA,NA,NA,NA,no_data,0
11094,R Burris,NA,NA,NA,NA,no_data,0
11098,W Berends,NA,NA,NA,NA,no_data,0
11102,A Narath,NA,NA,NA,NA,no_data,0
11116,A Horeau,NA,NA,NA,NA,no_data,0
11117,Carolina Henriette MacGillavry,F,1904,1993,Q1873594,wikidata_name_birthyear,1
11121,A Tapia Freses,NA,NA,NA,NA,no_data,0
11123,E Slater,NA,NA,NA,NA,no_data,0
11124,H Mohler,NA,NA,NA,NA,no_data,0
11126,M Peters,NA,NA,NA,NA,no_data,0
11129,R Sanderson,NA,NA,NA,NA,no_data,0
11128,N Baenziger,NA,NA,NA,NA,no_data,0
11130,E Bourne,NA,NA,NA,NA,no_data,0
11132,W Overend,NA,NA,NA,NA,no_data,0
11133,H Dahn,NA,NA,NA,NA,no_data,0
11134,F Grün,NA,NA,NA,NA,no_data,0
11135,M Brenner,NA,NA,NA,NA,no_data,0
11136,Karl Dimroth,M,1910,1995,Q14625817,wikidata_name_birthyear,1
11137,Gerhard Geiseler,NA,1915,1999,Q22582863,wikidata_name_birthyear,1
11138,Kozo Hirota,NA,NA,NA,NA,no_data,0
11139,M Simonetta,NA,NA,NA,NA,no_data,0
11142,G Bianchi,NA,NA,NA,NA,no_data,0
11144,Hermann Stetter,M,1917,1993,Q1486207,wikidata_name_birthyear,1
11120,Peter Yates,M,1924,1992,Q56642145,wikidata_name_birthyear,1
11086,G Pomerat,NA,NA,NA,NA,no_data,0
11073,F Asinger,NA,NA,NA,NA,no_data,0
11148,M Schmeisser,NA,NA,NA,NA,no_data,0
11149,C Kröger,NA,NA,NA,NA,no_data,0
11150,Maria Lipp,F,NA,NA,NA,no_data,0
11151,Ulrich Wannagat,M,1923,2003,Q2476887,wikidata_name_birthyear,1
11152,H Huisman,NA,NA,NA,NA,no_data,0
11159,Isamu Nitta,NA,NA,NA,NA,no_data,0
11160,M Viscontini,NA,NA,NA,NA,no_data,0
13070,A Topciev,NA,NA,NA,NA,no_data,0
13072,Jürg Waser,M,NA,NA,NA,no_data,0
13073,R Belcher,NA,NA,NA,NA,no_data,0
13075,M Haissinski,NA,NA,NA,NA,no_data,0
13076,G Fraenkel,NA,NA,NA,NA,no_data,0
13077,T Taylor,NA,NA,NA,NA,no_data,0
13080,H Hers,NA,NA,NA,NA,no_data,0
13094,Franz Patat,M,NA,NA,NA,no_data,0
13095,N Tanaka,NA,NA,NA,NA,no_data,0
13081,Ch. Eyraud,NA,NA,NA,NA,no_data,0
13082,J Miller,NA,NA,NA,NA,no_data,0
13085,J Tatlow,NA,NA,NA,NA,no_data,0
13086,B Zapior,NA,NA,NA,NA,no_data,0
13088,Walther Awe,M,NA,NA,NA,no_data,0
18836,H. A Scheraga,NA,NA,NA,NA,no_data,0
13067,Jouko Uolevi Koskikallio,M,1927,2021,Q16300067,wikidata_name_birthyear,1
13014,Aleksandr Abramovich Grinberg,M,1898,1966,NA,unmatched,0
13018,J Brenet,NA,NA,NA,NA,no_data,0
13020,K Sykes,NA,NA,NA,NA,no_data,0
13021,Paul Gross,M,NA,NA,NA,no_data,0
13022,Hanns Malissa,M,1920,2010,Q112848,wikidata_name_birthyear,1
13023,Friedrich Hecht,M,1903,1980,Q1459557,wikidata_name_birthyear,1
13026,V Spitsyn,NA,NA,NA,NA,no_data,0
13028,Albert Bruylants,M,1915,1990,Q2830993,wikidata_name_birthyear,1
13030,P Janardhan,NA,NA,NA,NA,no_data,0
13031,H Brusset,NA,NA,NA,NA,no_data,0
13033,H Albers,NA,NA,NA,NA,no_data,0
13061,A Staverman,NA,NA,NA,NA,no_data,0
13035,G Sartori,NA,NA,NA,NA,no_data,0
13034,L Panizzi,NA,NA,NA,NA,no_data,0
15621,Arthur Victor Tobolsky,M,1919,1972,Q40146975,wikidata_name_birthyear,1
13037,M Mandel,NA,NA,NA,NA,no_data,0
13038,W Kauzmann,NA,NA,NA,NA,no_data,0
13039,Hans Hohn,M,NA,NA,NA,no_data,0
13040,J Aubry,NA,NA,NA,NA,no_data,0
13041,Leon Malaprade,M,1903,1982,Q28871782,wikidata_name_birthyear,1
13043,R Gibert,NA,NA,NA,NA,no_data,0
13044,N Nowotny,NA,NA,NA,NA,no_data,0
13046,Y Ogata,NA,NA,NA,NA,no_data,0
13047,R Tschesche,NA,NA,NA,NA,no_data,0
13048,N Owen,NA,NA,NA,NA,no_data,0
13049,H Wynberg,NA,NA,NA,NA,no_data,0
13050,E Kooyman,NA,NA,NA,NA,no_data,0
13051,Warren Weaver,M,NA,NA,NA,no_data,0
13052,R Eastman,NA,NA,NA,NA,no_data,0
13054,D Mason,NA,NA,NA,NA,no_data,0
13055,Eugene Earle van Tamelen,M,1925,2009,Q1373208,wikidata_name_birthyear,1
13056,S David,NA,NA,NA,NA,no_data,0
13063,L Horner,NA,NA,NA,NA,no_data,0
13064,J Néel,NA,NA,NA,NA,no_data,0
13065,H Stuart,NA,NA,NA,NA,no_data,0
13327,A Gübeli,M,NA,NA,NA,no_data,0
13328,Carl Johan Ballhausen,M,1926,2010,Q59626827,wikidata_name_birthyear,1
13335,J Smittenberg,M,NA,NA,NA,no_data,0
13334,A Peerdeman,M,NA,NA,NA,no_data,0
13333,G.J.M. van der Kerk,M,NA,NA,NA,no_data,0
13332,M Groenewege,M,NA,NA,NA,no_data,0
13331,G Dijkstra,M,NA,NA,NA,no_data,0
13330,Laurens L.M. van Deenen,M,1928,1994,Q1588970,wikidata_name_birthyear,1
13389,D.H.W. den Boer,M,NA,NA,NA,no_data,0
13336,Myron Lee Bender,M,1924,1988,Q6948458,wikidata_name_birthyear,1
13337,Y Ogura,M,NA,NA,NA,no_data,0
13390,R Lombard,M,NA,NA,NA,no_data,0
13338,H Bloom,M,NA,NA,NA,no_data,0
13339,Joseph Jordan,M,NA,NA,NA,no_data,0
18840,D. C Pepper,M,NA,NA,NA,no_data,0
13341,W Powers,M,NA,NA,NA,no_data,0
13342,Robert Taft,M,1922,1996,Q110920478,wikidata_name_birthyear,1
13344,Eva Philbin,F,1914,2005,Q5415147,wikidata_name_birthyear,1
13345,E Giovannini,M,NA,NA,NA,no_data,0
13347,J.H.C. Smith,M,NA,NA,NA,no_data,0
13349,K Wallenfels,M,NA,NA,NA,no_data,0
13351,H Akamatu,M,NA,NA,NA,no_data,0
13352,T Shimanouchi,M,NA,NA,NA,no_data,0
13353,S Fujiwara,M,NA,NA,NA,no_data,0
13354,H Noda,M,NA,NA,NA,no_data,0
13431,O Simamura,M,NA,NA,NA,no_data,0
13356,O Kleppa,M,NA,NA,NA,no_data,0
13357,Stuart Alan Rice,M,1932,NA,Q715584,wikidata_name_birthyear,1
13358,L Meyer,M,NA,NA,NA,no_data,0
13360,R Wolfgang,M,NA,NA,NA,no_data,0
13361,H Cassidy,M,NA,NA,NA,no_data,0
13362,E Kahane,M,NA,NA,NA,no_data,0
13363,F Henglein,M,NA,NA,NA,no_data,0
13366,V Majer,M,NA,NA,NA,no_data,0
13365,J Zyka,M,NA,NA,NA,no_data,0
13368,P Creach,M,NA,NA,NA,no_data,0
13369,J van Santen,M,NA,NA,NA,no_data,0
13370,Heinz August Staab,M,1926,2012,Q109807,wikidata_name_birthyear,1
13372,A Scukarev,M,NA,NA,NA,no_data,0
13373,Ewart Ray Herbert Jones,M,1911,2002,Q634238,wikidata_name_birthyear,1
13375,Y Okuda,M,NA,NA,NA,no_data,0
13376,K Goto,M,NA,NA,NA,no_data,0
13378,V Koningsberger,M,NA,NA,NA,no_data,0
16728,Ernst Ulrich Franck,M,1920,2004,Q1273586,wikidata_name_birthyear,1
13381,F Matossi,M,NA,NA,NA,no_data,0
13386,David Waldemar Dyrssen,M,1922,2011,Q16649140,wikidata_name_birthyear,1
13936,W Jolly,NA,NA,NA,NA,no_data,0
13890,Léo Marion,M,1899,1979,Q3270523,wikidata_name_birthyear,1
13891,Norman Neill Greenwood,M,1925,2012,Q7052291,wikidata_name_birthyear,1
13893,Charles Price,M,1913,2001,NA,unmatched,0
13894,W Sperry,NA,NA,NA,NA,no_data,0
13895,J Hazel,NA,NA,NA,NA,no_data,0
13898,W Tomassi,NA,NA,NA,NA,no_data,0
13901,G Wranglén,NA,NA,NA,NA,no_data,0
13902,R Lumry,NA,NA,NA,NA,no_data,0
13903,Geoffrey Gee,M,1910,1996,Q21166447,wikidata_name_birthyear,2
13904,A von Wacek,NA,NA,NA,NA,no_data,0
13907,P Kratky,NA,NA,NA,NA,no_data,0
13908,Venancio Deulofeu,M,1902,1984,Q94535392,wikidata_name_birthyear,1
13909,Philip George Ashmore,M,1916,2002,Q7117236,wikidata_name_birthyear,1
13911,José Pascual Vila,M,1895,1979,Q5944529,wikidata_name_birthyear,1
13912,J Dubois,NA,NA,NA,NA,no_data,0
13914,H Grubitsch,NA,NA,NA,NA,no_data,0
13915,E Ziegler,NA,NA,NA,NA,no_data,0
13926,M Grinstein,NA,NA,NA,NA,no_data,0
13927,Peter Reichard,M,1925,2018,Q6066700,wikidata_name_birthyear,1
13928,G Gorbach,NA,NA,NA,NA,no_data,0
13931,B Funt,NA,NA,NA,NA,no_data,0
13971,R Davies,NA,NA,NA,NA,no_data,0
13972,J Marsh,NA,NA,NA,NA,no_data,0
13973,Frank Buff,M,1924,2009,Q16657152,wikidata_name_birthyear,1
13974,A Willemart,NA,NA,NA,NA,no_data,0
13975,S Angyal,NA,NA,NA,NA,no_data,0
13977,B Marincek,NA,NA,NA,NA,no_data,0
13979,Albert Lloyd George Rees,M,1916,1989,Q28059431,wikidata_name_birthyear,1
13980,John Ivan George Cadogan,M,1930,2020,Q6224716,wikidata_name_birthyear,1
13981,M Gates,NA,NA,NA,NA,no_data,0
13982,David Ginsburg,M,1920,1988,Q6924675,wikidata_name_birthyear,1
13983,Hugo Heimann,M,NA,NA,NA,no_data,0
13984,O Johnson,M,NA,NA,NA,no_data,0
13986,Tuticorin Raghavachari Govindachari,M,1915,2001,Q27786162,wikidata_name_birthyear,1
13987,Philip George,M,NA,NA,NA,no_data,0
13989,M Stålfelt,NA,NA,NA,NA,no_data,0
13991,Michel Magat,M,1908,1978,Q56669214,wikidata_name_birthyear,1
13992,Hans Heinrich Günthard,M,1916,2006,NA,unmatched,0
13994,M Quintin,NA,NA,NA,NA,no_data,0
13995,Jean Salvinien,M,1905,2001,NA,unmatched,0
13998,Wilhelm Karl Klemm,M,1896,1985,Q95454,wikidata_name_birthyear,1
14004,Rudolf Morf,M,1943,2020,NA,unmatched,0
14158,K Altenburg,NA,NA,NA,NA,no_data,0
14159,H Chomse,NA,NA,NA,NA,no_data,0
14160,F Weygand,NA,NA,NA,NA,no_data,0
14162,G Tsatsas,NA,NA,NA,NA,no_data,0
14166,G Hoijtink,NA,NA,NA,NA,no_data,0
14165,J A Ketelaar,NA,NA,NA,NA,no_data,0
14164,H Gerding,NA,NA,NA,NA,no_data,0
14163,T de Boer,NA,NA,NA,NA,no_data,0
14167,C Gabrielson,NA,NA,NA,NA,no_data,0
14169,R Schlögl,NA,NA,NA,NA,no_data,0
15573,Arnim Henglein,M,1926,2012,Q693941,wikidata_name_birthyear,1
14173,P West,NA,NA,NA,NA,no_data,0
14174,W Klemperer,NA,NA,NA,NA,no_data,0
14175,P Schenk,NA,NA,NA,NA,no_data,0
14177,Per-Åke Albertsson,M,1934,NA,NA,unmatched,0
14269,R Jahr,NA,NA,NA,NA,no_data,0
14270,G Manecke,NA,NA,NA,NA,no_data,0
14271,Allan Maccoll,M,1914,1999,NA,unmatched,0
16717,Donald Charlton Bradley,M,1924,2014,Q5294165,wikidata_name_birthyear,1
14273,E Stein,NA,NA,NA,NA,no_data,0
14279,Robert Ghormley Parr,M,1921,NA,Q908642,wikidata_name_birthyear,1
14280,R Acher,NA,NA,NA,NA,no_data,0
14281,R Monier,NA,NA,NA,NA,no_data,0
14282,Vernon Martin Ingram,M,1924,2006,Q112849,wikidata_name_birthyear,1
14283,Isadore Amdur,F,1910,1970,Q110911129,wikidata_name_birthyear,1
14287,O Salvetti,NA,NA,NA,NA,no_data,0
14286,A Fava,NA,NA,NA,NA,no_data,0
14288,R Defay,NA,NA,NA,NA,no_data,0
14290,N Subba Rao,NA,NA,NA,NA,no_data,0
14292,Ferdinand Bohlmann,M,1921,1991,Q1405133,wikidata_name_birthyear,1
14293,W Theilacker,NA,NA,NA,NA,no_data,0
14297,L de Brouckère,NA,NA,NA,NA,no_data,0
14298,J Léonis,NA,NA,NA,NA,no_data,0
14303,Takashi Ando,M,1937,NA,NA,unmatched,0
14304,M Laffitte,NA,NA,NA,NA,no_data,0
14306,K Vetter,NA,NA,NA,NA,no_data,0
14316,Adam Bielański,M,1912,2016,Q739579,wikidata_name_birthyear,1
14308,R Schultze,NA,NA,NA,NA,no_data,0
14584,René Truhaut,M,1909,1994,Q3426956,wikidata_name_birthyear,1
14586,A Vian,NA,NA,NA,NA,no_data,0
14587,G Cady,M,NA,NA,NA,no_data,0
14588,Durward William John Cruickshank,M,1924,2007,NA,unmatched,0
14589,J Jander,M,NA,NA,NA,no_data,0
14590,Leslie Crombie,M,1923,1999,Q21166541,wikidata_name_birthyear,1
14592,Ralph Alexander Raphael,M,1921,1998,Q3929776,wikidata_name_birthyear,1
14593,J Strating,NA,NA,NA,NA,no_data,0
14594,Jan Kommandeur,M,1929,2012,Q69624377,wikidata_name_birthyear,1
14595,G Russell,M,NA,NA,NA,no_data,0
14597,R Rohmer,NA,NA,NA,NA,no_data,0
14598,S Tobia,NA,NA,NA,NA,no_data,0
14599,H Frank,NA,NA,NA,NA,no_data,0
14600,Walther Jaenicke,M,1921,2010,Q1508796,wikidata_name_birthyear,1
14601,A Glasner,NA,NA,NA,NA,no_data,0
14602,Ilie Murgulescu,M,1902,1991,Q837667,wikidata_name_birthyear,1
14603,J Irvin,NA,NA,NA,NA,no_data,0
14604,F Baddar,NA,NA,NA,NA,no_data,0
14605,Erling Bernatek,M,1926,NA,NA,unmatched,0
14606,M Frankel,NA,NA,NA,NA,no_data,0
14607,L Jackman,NA,NA,NA,NA,no_data,0
14608,J Leibowitz,NA,NA,NA,NA,no_data,0
14609,Manuel Lora-Tamayo,M,1904,2002,Q5993490,wikidata_name_birthyear,1
14610,R Mason,NA,NA,NA,NA,no_data,0
14611,Saul Patai,M,1918,1998,Q100250538,wikidata_name_birthyear,1
14612,A Nygaard,NA,NA,NA,NA,no_data,0
14614,B Wurtz,NA,NA,NA,NA,no_data,0
14616,C Simionescu,NA,NA,NA,NA,no_data,0
14618,H Bretschneider,NA,NA,NA,NA,no_data,0
14620,William Charles Evans,M,1911,1988,Q18509163,wikidata_name_birthyear,1
14621,Stephen Zamenhof,M,1911,1998,Q12355354,wikidata_name_birthyear,1
14622,John Wilfrid Linnett,M,1913,1975,Q6264019,wikidata_name_birthyear,1
14623,John Howard Purnell,M,1925,1996,Q18913039,wikidata_name_birthyear,1
14624,Zolta?n Ga?bor Szabó,M,1908,1995,NA,unmatched,0
14625,J de Heer,NA,NA,NA,NA,no_data,0
14628,Aubrey Fiennes Trotman-Dickenson,M,1926,2016,Q27942339,wikidata_name_birthyear,1
14629,Henry Gilman,M,1893,1986,Q905030,wikidata_name_birthyear,1
14630,F Govaert,NA,NA,NA,NA,no_data,0
14631,M Verzele,NA,NA,NA,NA,no_data,0
14632,E Cherbuliez,NA,NA,NA,NA,no_data,0
14636,A Voigt,NA,NA,NA,NA,no_data,0
14635,H Svec,NA,NA,NA,NA,no_data,0
14634,R Hansen,NA,NA,NA,NA,no_data,0
14638,A Moussa,NA,NA,NA,NA,no_data,0
14639,F.A.L. Anet,NA,NA,NA,NA,no_data,0
14748,W Young,NA,NA,NA,NA,no_data,0
14645,H Hofmann,NA,NA,NA,NA,no_data,0
14644,K Brodersen,NA,NA,NA,NA,no_data,0
14643,H Behrens,NA,NA,NA,NA,no_data,0
14642,H Bestmann,NA,NA,NA,NA,no_data,0
14646,Wolfgang Lüttke,M,1919,2018,Q20753064,wikidata_name_birthyear,1
14647,Alfred Treibs,M,1899,1983,Q98740,wikidata_name_birthyear,1
14650,E Hayek,NA,NA,NA,NA,no_data,0
14652,E Metzler,NA,NA,NA,NA,no_data,0
14653,Mikhail Shemyakin,M,1908,1970,Q4522823,wikidata_name_birthyear,1
14654,William David Ollis,M,1924,1999,Q21166602,wikidata_name_birthyear,1
14750,R Razouk,NA,NA,NA,NA,no_data,0
14664,Y Pocker,NA,NA,NA,NA,no_data,0
14665,J Dale,NA,NA,NA,NA,no_data,0
14746,G Barker,NA,NA,NA,NA,no_data,0
14668,W Gallay,NA,NA,NA,NA,no_data,0
14669,J Levisalles,NA,NA,NA,NA,no_data,0
14670,Pieter Eduard Verkade,M,1891,1979,Q21006203,wikidata_name_birthyear,1
1666,Jean Cathala,M,NA,NA,NA,no_data,0
14672,A Sandoval,NA,NA,NA,NA,no_data,0
14673,Aron Kuppermann,M,1926,2011,Q4795534,wikidata_name_birthyear,1
14674,J Regnier,NA,NA,NA,NA,no_data,0
14675,L Acker,NA,NA,NA,NA,no_data,0
14676,P Rehbinder,NA,NA,NA,NA,no_data,0
14679,N Davidson,NA,NA,NA,NA,no_data,0
14680,K Closs,NA,NA,NA,NA,no_data,0
14681,A Hambly,NA,NA,NA,NA,no_data,0
14682,Alfred Theodore Blomquist,M,1907,1977,NA,unmatched,0
14683,J Ebel,NA,NA,NA,NA,no_data,0
14686,S Weiss,NA,NA,NA,NA,no_data,0
14689,J Breitenbach,NA,NA,NA,NA,no_data,0
14690,L Schmid,NA,NA,NA,NA,no_data,0
14692,Samuel Epstein,M,1919,2001,Q899926,wikidata_name_birthyear,1
14693,A Liquori,NA,NA,NA,NA,no_data,0
14694,G Montalenti,NA,NA,NA,NA,no_data,0
14696,S Shibata,NA,NA,NA,NA,no_data,0
14706,Benjamin Widom,M,1927,2025,Q775666,wikidata_name_birthyear,1
18969,M. J Sienko,NA,NA,NA,NA,no_data,0
18976,R. F Porter,NA,NA,NA,NA,no_data,0
18973,R. A Plane,NA,NA,NA,NA,no_data,0
18970,G. H Morrison,NA,NA,NA,NA,no_data,0
18981,Franklin Asbury Long,M,1910,1999,Q11204987,wikidata_name_birthyear,1
14700,R Hughes,NA,NA,NA,NA,no_data,0
14699,J Hoard,NA,NA,NA,NA,no_data,0
18978,W Cooke,NA,NA,NA,NA,no_data,0
352,Andreas Christoph Albrecht,M,1927,2002,Q495708,wikidata_name_birthyear,1
14708,Harald Schäfer,M,1913,1992,Q16269513,wikidata_name_birthyear,1
14709,B Jain,NA,NA,NA,NA,no_data,0
14710,J Asselineau,NA,NA,NA,NA,no_data,0
14712,Edward Anders,M,1926,NA,Q56100669,wikidata_name_birthyear,1
14713,E Evans Jr.,NA,NA,NA,NA,no_data,0
14716,S Rasmussen,NA,NA,NA,NA,no_data,0
14717,George Wallace Kenner,M,1922,1978,Q18009069,wikidata_name_birthyear,1
14718,Thomas Kauffmann,M,1924,2012,Q2425302,wikidata_name_birthyear,1
14719,F Mathis,NA,NA,NA,NA,no_data,0
14720,F Micheel,NA,NA,NA,NA,no_data,0
14721,A Wettstein,NA,NA,NA,NA,no_data,0
14722,F Gallais,NA,NA,NA,NA,no_data,0
14723,D Voigt,NA,NA,NA,NA,no_data,0
14744,Ewald Wicke,M,1914,2000,Q1382967,wikidata_name_birthyear,1
14726,A Nikolajev,NA,NA,NA,NA,no_data,0
14729,Laszlo Lorand,M,1923,2018,Q11764463,wikidata_name_birthyear,1
14730,François Jacob,M,1920,2013,Q218311,wikidata_name_birthyear,1
14731,A Iwoff,NA,NA,NA,NA,no_data,0
14732,Dimitar Ivanov,M,1894,1975,Q3656118,wikidata_name_birthyear,1
14741,P Bédos,NA,NA,NA,NA,no_data,0
15510,Robert Lehman,M,1924,NA,NA,unmatched,0
15511,B Dunell,NA,NA,NA,NA,no_data,0
15512,B Reuter,NA,NA,NA,NA,no_data,0
15513,R Stewart,NA,NA,NA,NA,no_data,0
15514,Edward Curtis Taylor,M,1923,2017,Q5342173,wikidata_name_birthyear,1
15515,J Trotter,NA,NA,NA,NA,no_data,0
15516,Eric Mitchell Crook,M,1934,1982,NA,unmatched,0
15517,Gábor Béla Fodor,M,1915,2000,Q31136,wikidata_name_birthyear,1
15518,Leslie Hough,M,1924,NA,NA,unmatched,0
15519,William Klyne,M,1913,1977,Q16008231,wikidata_name_birthyear,1
15520,James Kutney,M,NA,NA,NA,no_data,0
15521,R Nicolaus,M,NA,NA,NA,no_data,0
15522,Jack David Dunitz,M,1923,2021,Q1677006,wikidata_name_birthyear,1
15523,Anders Kjaer,M,1919,2012,Q109392855,wikidata_name_birthyear,1
15524,John Baldeschwieler,M,1933,NA,Q15821523,wikidata_name_birthyear,1
15525,Charles Roy Hauser,M,1900,1970,Q5081845,wikidata_name_birthyear,1
15530,J Price,NA,NA,NA,NA,no_data,0
15531,Colin John Owen Rhonabwy Morris,M,NA,NA,NA,no_data,0
15533,L Kolditz,NA,NA,NA,NA,no_data,0
15534,John Calvin Giddings,M,1930,1996,Q15435847,wikidata_name_birthyear,1
15535,David Morris Grant,M,1931,2013,Q117450717,wikidata_name_birthyear,1
15536,Hans Primas,M,1928,2014,Q18402630,wikidata_name_birthyear,1
15537,Austin Levy Wahrhaftig,M,1917,1997,Q18355449,wikidata_name_birthyear,1
15538,Geoffrey Allen,M,1928,NA,Q5534407,wikidata_name_birthyear,1
15540,Rezső Bognár,M,1913,2007,Q18844163,wikidata_name_birthyear,1
15541,R Landsberg,NA,NA,NA,NA,no_data,0
15542,G Simonoff,NA,NA,NA,NA,no_data,0
15543,Mór Korach,M,1888,1975,Q1118838,wikidata_name_birthyear,1
15545,H Echols,NA,NA,NA,NA,no_data,0
15544,J Adler,NA,NA,NA,NA,no_data,0
15547,D Millen,NA,NA,NA,NA,no_data,0
15549,E Hengge,NA,NA,NA,NA,no_data,0
15550,H Spitzy,NA,NA,NA,NA,no_data,0
5718,André Michel Lwoff,M,1902,1994,Q223309,wikidata_name_birthyear,1
15551,Jean De Clerck,M,1902,1978,Q2037560,wikidata_name_birthyear,1
