person_id,name
3743,Felix Guzman André
8099,Manuel Alonso Sanudo
8077,Abdvin Sanchez Herrero
6813,José Gomez Ocana
4591,Amalio Jimeno
3697,Luis Guedea y Calvo
1695,Antonio Fernandez Chacon
1536,Julian Calbjo
8062,Carl J Salomonsen
11763,G Jelgersma
11924,J Weit
11923,W Koster Gzn
11922,J E van Iterson
11921,McGillany
11920,Siegmund Rosenstein
6744,W Nolen
10361,T Zaayer
1882,Coler
2871,Sigmund Exner
9299,G Toldt
10048,A Weichselbaum
7056,F W Pavy
8243,Leopold B Schrötter
9874,L von Thanhoffer
2028,Radcliff H Crocker
9798,Friedrich von Koranyi (Korangi)
7145,Otto P Pertik
9055,G D Thane
7347,George V Poore
3132,M Foster
2105,Hjalmar Dahlström
9594,John Vennerholm
8920,Josef Svensson
5655,S M Loukianow
7468,Adrien Proust
4280,Axel Holst
7374,E Poulsson
3395,K J Gerhardt
5323,H Leboucq
9760,Anton von Genersich
2193,A de Bokay
5063,Hugo Kronecker
3347,W H Gaskell
7308,Julius Pohl
9789,R von Jaksch
1766,Hans Chiari
5080,R M Krönlein
3356,Justus Gaule
9890,F von Winckel
1429,Hans Buchner
8154,F Schenck
4143,Ferdinand Heuppe
699,L Bard
4382,K H Huppert
4611,Severin Jolin
10407,Th Ziehen
3017,C Firket
9697,Carl Voit
9879,Ladislaus von Udránszky
3755,O Haab
602,Ludwig Bach
7486,Siegmund Purjesz
9846,Gustav von Riegler
8922,A Swaen
4656,Charles Julin
11734,Napoleon Cybulsci
11733,Ales. Stopzanski
11732,Henri Jordan
11731,Bronislas Kader
9915,Leo Wachholz
11730,Bolislaw Wicherkiewicz
11729,Mathior Jakubowski
11728,Casimir Kostanechi
11727,Odo Bujwid
5294,Joseph Lazarski
1306,Tadeusz Brawicz
5904,F Mares
3279,Max Fürbringer
3630,W S Greenfield
3129,J Forster
8276,G A Schwalbe
3447,Alf. Gilkinet
7911,Wladimir Roth
9872,H von Tappeiner
2225,Vincenzo de Giaxa
5976,Voltaire Masius
5109,E Küster
10154,Johan Widmark
6787,I P Nuel
10336,Oscar Wyss
4229,J Hlava
9891,A von Winiwarter
3187,Thomas R Fraser
13213,Jannik P Bjerrum
6240,Leopold Meyer
2884,Knud H Faber
10094,J Wertheim Salomonson
7083,P L Pelácz
1270,J B Bradbury
4447,V Imerwol
6197,Fr Merkel
10445,Paul Zweifel
9731,G von Bunge
6893,J Orth
4092,James B Herrick
8111,H D Sattler
2669,W Ebstein
2017,Aug. Cramer
9745,Erwin von Esmarch
4437,M Ide
9782,A von Hippel
9472,N Uzinsky
5392,C Leontieff
7576,Vasili Ivanovich Rasumowskij
4518,C Jacobj
5979,E Masoin
10099,Max Werworn
7683,Charles Reymond
4970,I Kollman
5307,A Le Denty
8655,Otto Soltmann
8529,C Sigalas
710,Lewellys F Barker
5169,Taav. Laitinen
502,H Arnozan
4249,F A Hoffmann
303,George J Adami
2057,Hans Curschmann
2962,G Ferré
3635,N Gréhant
4603,Johan E Johansson
9756,M von Frey
3883,Francis Harbitz
7926,Roux
10158,Robert Wiedersheim
2165,Edward P Davis
7581,A Rauber
5885,Wilhelm Manz
1995,W T Councilman
7093,Carl Pelman
8034,Th Saemisch
1029,Carl Binz
6408,Moreau
10317,James H Wright
10404,Ziegler
7306,V V Podwyssocki
5254,Sigismond Laskowski
5127,V la Valette St George
8582,Sv Skvortzow
3339,C Garré
1520,Juan Barcia Caballero
9553,J W van Wijhe
1296,J Brault
9718,P von Baumgarten
2843,A Eternod
3990,Paul Heger
3091,A P Fokker
9364,H Truc
1530,Mamerto Cadiz
1387,Edv. Bruch
3989,Hegar
9493,Giulio Valenti
11798,Edward Korczynski
2239,Ch de Klecki
950,H Bertin-Sans
7674,Auguste Reverdin
8652,J Solis-Cohen
7909,Thomas M Rotch
1626,M Carrieu
5957,G Martinotti
8097,Carl G Santesson
8314,E Scimemi
2563,Ducamp
5826,Domenico Majocchi
7087,Paolo Pellacani
3443,Gilis
6666,Edmund Neusser
8259,Friedrich Schultze
7936,A Rovighi
4445,A Imbert
1196,F I Bosc
3114,E Forgue
8145,Friedrich Schauta
8066,Luigi Salva
6025,A Mayor
6087,L Mégewand
2647,Adolphe D´Espine
7405,I L Prevost
10242,Bertram C Windle
7845,W Rommelaere
8668,Joseph Sormani
3116,Charles Forlanini
9772,Paul von Grützner
3603,M Granet
5823,Mairet
8232,Max Schottelius
1788,Hector Christiani
9011,F Tartuferi
3334,G M Gariel
7797,A Rodet
9635,L Vialleton
3024,H Fischer
4115,A Herzen
2664,Eberth
9863,A von Strümpell
3151,Carl Fraenkel
3901,Erich Harnack
2597,Andrew Duncan
1436,E Bugnion
9385,N J Tchistovitch
3751,A Gärtner
9487,Vaillard
3932,C Hasse
6811,N Obolonski
4650,E Jourdan
8794,H Stilling
998,W Biedermann
6681,A Nicolas
5114,Otto Küstner
11760,L Corral y Maestro
11759,A A Cortez
11758,B Morales Arjona
11757,L Lopez Garcia
11755,L Clemente y Guerra
11754,V Santos
11753,V Sagarra
11752,N de la Fuente Arrimados
11751,L Sedo
11750,S Sierra
8549,A Simonerra
9465,Pedro Urraca
4091,A Herrgott
8755,A Stefani
9754,Otto von Franqué
3646,Luigi Griffini
11749,R Gómez Ferrer
11748,F Moliner
11747,Enrique Lopez
11746,J Magraner
11745,M Candelay
11744,P Garin
11743,V Peset
11742,E Slocker
11741,Franco Orts y Orts
11739,R Mollà
11738,Jésus Bartrina
11737,Juan Bartual
11736,José M Machi
3534,Const. Gomez y Reig
1641,P Casanova
5156,Emile Laget
6437,Domenico Morisani
6448,Enrico Morselli
9434,W Uhthoff
8253,B S Schultze
4412,Karl Hürthle
9912,P Vuillemin
1573,Pierre Canalis
791,Adolf Beck
3571,R Gottlieb
8211,H Schmidt-Rimpler
1730,C Charpentier
8410,A Serafini
10346,C Yelverton Pearson
10091,C Wernicke
941,Julius Bernstein
3437,A Gil y morte
9522,P.C T van der Hoeven
4987,J A Korteweg
11762,W Koster
3449,M Gillavry
1101,B Boddaert
9371,Ettore Truzzi
1024,Otto Binswanger
8795,R Stintzing
9919,Wagenmann
7730,B Riedel
5412,V Leuthold
8556,Thomas Sinclair
1502,J W Byers
7082,C A Pekelharing
9827,von Michel
7888,John W Ross
8090,F M Sandwith
5672,A Lucae
6041,John McLiesh
10426,Oskar Zoth
6253,Vittorio Mibelli
1965,Augusto Corona
6837,Johann Ognev
2716,Hermann Eichhorst
6676,John B Nichols
3446,A Gilkinet
3006,Ernst Finger
4640,A Jorissen
8402,H Senator
7396,Wilhelm Prausnitz
9359,P Troisfontaines
688,Ottone Barbacci
3695,Pietro Gucci
990,Stanislao Bianchi
703,Domenico Barduzzi
1031,Domenico Biondi
3155,F Fraipont
7058,K Pawlinow
8178,Otto Schirmer
6788,P Nuel
5942,A Martin
3256,B Fränkel
7024,A M Paterson
9427,Odorado Ughi
11969,R Werth
11823,F Graf von Spee
11967,K Völckers
11819,A Heller
11966,H Helferich
11971,Fischer
11970,Bernh
3170,Xavier Francotte
2317,George Dean
3311,Camillo Gallenga
7755,A Riva
1667,Richard Caton
5231,Lannelongue
2935,Charles Fedeli
2439,A Dilbert
8522,Siemerling
3280,Carl M Fürst
6853,Thomas Oliver
655,C B Ball
3611,J D Grant
1909,R S Combemale
9932,J O Wakelin Barratt
1540,C C Caleb
8142,Max Schattelius
8910,David W Sutherland
4498,Hayazo Ito
5406,D Lescoeur
568,E Ausset
4724,A N Kasem-Beck
7733,E Riegler
6689,M Nicolle
1737,Adrien Charpy
764,Ch Baumler
6576,K A Mörner
4580,Ernest Jendrassik
2790,Eugen Enderlen
8658,R Sommer
1023,Jean Binot
6209,J Mesnil
6700,Pierre Nikolsky
4748,Julius Kazzander
8823,Hans Strahl
338,F Ahlfeld
9003,Franz Tangle
1728,Charpentier
6972,A Panormow
8119,I Savtchenko
481,P Argutinsky
5982,Ferdinando Massei
7193,J Pfannenstiel
7359,Ant. Porta
8061,Carl F Salomonsen
8896,Carl Sundberg
8156,A I Scherbakoff
5004,W Koudrevetsky
5101,Michel M Kuznetzow
10097,G Wertheimer
2014,Vincenzo Cozzolino
2644,Antonio d´Antona
4484,Carl Ipsen
7279,T Place
4857,R J Kinkead
8554,W J Simpson
5913,A Marie
4550,J Janovsky
10138,James C White
10100,F F Wesbrook
804,Charles H Bedford
5384,Otto Lentz
9426,G B Ughetti
1347,Walter R Brinkerhoff
4321,Constant Houlbert
8076,Julian Calleja y Sanchez
9417,M N Tyrade
19061,Wilhelm His Jr
7690,H Ribbert
10117,A Westphal
3010,D Finkler
11816,Vogt
11815,Torup
11814,Schreiner
6561,W Müller
3300,Gaetano Gaglio
11811,Max Runge
11813,C Hirsch
11812,E Kaufmann
9785,Arthur von Hippel
4935,Rud. Kobert
8245,F Schuchardt
4825,G V Khlopine
2982,R Fick
1089,L V Blumenau
7129,G G Perrando
7183,N V Petrov
3309,E Gallemaerts
6208,Félix Mesnil
5405,F H Lesbre
9638,G Viault
7198,Ludvig Pfeiffer
7162,Th Peters
1191,Max Borst
6687,D M Nicolle
5280,Charles Laveran
657,V Ball
486,Fernand Arloing
7275,A Pitres
7184,Alfred Pettersson
7177,Karl Petrén
5271,O Laurent
3416,Luigi Gianelli
4526,Victor Jacques
2640,W Dönitz
704,Dietrich Barfurth
2362,Demons
2013,V Coyne
5305,Le Dantec
1673,Emilio Cavazzani
3298,G Gaffky
4130,C Hesse
373,Clifford Allbutt
4450,Fletcher E Ingals
2731,A Eiselsberg
1371,Daniel R Brower
6993,Roswell Park
5595,E London
9051,L Testut
6264,A A Michelson
2952,Claudio Fermi
8601,Alexander Smith
9773,W P von Grützner
8583,Strinarch Skwortzow
3679,A S Grünbaum
9834,Carl von Noorden
5382,Lentz
8760,Julius Steiglitz
2228,Emile de Grósz
384,Ernst Almquist
9617,Ricardo Versari
4446,L Imbert
6945,W Padwyssoski
5686,E Ludwig
5030,Julius Kratter
3359,R Gaupp
6402,E P Morat
6793,G H Nuttall
2491,J Dollinger
771,Daniele Bayardi
5115,Hermann Küttner
7335,E Ponfick
6078,O Medin
9618,C Verstraeten
7467,B Proskauer
1618,Mario Carrara
8786,G N Stewart
3354,E Gaucher
7059,A Pawlowsky
3257,C Fränkel
10009,W H Watters
7775,Albert Robin
9481,Julius v. Michel
9581,J Veit
6895,N Ortner
355,A Alcock
9852,O von Schjerning
7864,Edmund Rose
7368,G Pouchet
10126,Arthur W Weysse
1850,M Cloetta
1731,D Charpentier
8198,A Schmidt
3336,L Garnier
7586,Raymond
2643,Tommaso d´Amicis
5840,Pasquale Malerba
9057,W S Thayer
7808,H Roger
7498,J Quénu
7013,A Passow
11890,E Sonnenburg
11889,A Heffter
11888,O Hildebrand
11887,R Olshausen
5035,F Kraus
683,Paul Bar
7402,A Prenant
5593,Alfred London
8173,Schilling
2290,Enrico de Renzi
451,Arnoldo Angelucci
8169,Fernand Schiffers
7490,F Putzeys
659,Gilbert Balletz
7332,G A Pommer
5200,D H Landouzy
8636,P Snyers
8280,H Schwartze
5183,H J Lameris
8707,C H Spronck
4008,Karl Heilbronner
3438,A Gilbert
785,J M Beattie
2520,W Dórnitz
4939,Josef Koch
3307,Gino Galeotti
4565,Walery Jaworski
5749,W G MacCallum
5791,Madelung
2867,I. Rich. Ewald
1729,A Charpentier
7692,A Ribemont-Dessaignes
2939,H Fehling
7088,Paul Pellacani
6991,Pierre Parisot
8728,Emil Stangenberg
11984,H Snellern
11977,A.J. T Brock
11982,B J Kouwer
8989,S Talma
9942,W Waldeyer
9217,A Thiéry
2128,C V Daniels
1807,G Cirincione
6298,E A Minchin
4551,V Janovsky
3329,Eduardo Garcia del Real
4662,R Jung
6903,Oliver T Osborne
8923,Henry L Swain
1091,George Blumer
1907,F Combemale
2482,Rudolph Dohrn
3067,Joseph M Flint
6530,George R Murray
4011,L Heim
5182,E Lambling
3397,Leo Gerlach
6958,W Palladin
5050,Richard Kretz
8653,Torald Sollmann
10096,E Wertheimer
3266,Nicolas Fuente Arrimadas
434,G André
5463,L Lichtheim
5275,G Lautert
6461,A Mossé
4572,F Jeannel
3343,S Garten
1574,Pietro Canalis
6980,Leo Papielski
8964,Wladyslaw Szymonowicz
3489,A Gluzinsky
6923,M Oui
10031,N E Wedensky
3949,G Hauser
8526,Wladimir Sieradzky
4680,Heinrich Kadyi
617,Stanizlav Badzynski
6217,R Metzner
10455,Hjalmar Öhrvall
9790,Wagner von Jauregg
5909,A B Marfan
1542,Julian Calleja
4080,A Herlant
2277,J de Moor
8687,Emile Spehl
2167,N S Davis
2786,Rudolf Emmerich
2066,Arthur R Cushny
5925,Manuel Márquez
11828,F Criado y Aguilar
11827,F M Castro
11826,T Maestre
11825,F Olóriz Agnilera
3532,José Gomez Ocaña
1670,A Caullery
6551,Friedrich Müller
5599,John H Long
4198,Ikutaro Hirai
4984,Alexander Koranyi
6582,David Nabarro
8877,E Suchard
3118,Rafael Forns
2191,A de Boeck
9717,Karl von Bardeleben
2862,W A Evans
6365,Casimiro Mondino
3919,Hartmann
2905,Francesco Falchi
5438,Braut P Lewe
4634,Edwin O Jordan
9005,Eugenio Tanzi
4888,A Klein
7035,G Pauchet
1071,Magnus Blauberg
6081,A K Medweden
9814,L von Liebermann
3481,E Gley
6486,H Mouton
4304,G Hoppe-Seyler
5201,L Landouzy
2630,Hermann Dürck
6385,Achille Monti
9002,Julius M Tandler
3718,W Gulowitsch
4093,Judson C Herrick
8052,Luigi Sala
5888,Arturo Marcacci
11824,L Heine
11822,H Lüthje
11821,E Simerling
11820,W Stoeckel
3036,Bernard Fischer
2184,Juan de Azua
6644,Ludwig A Nekam
4298,Charles Hoor
718,Jean Bàrsony
5348,K B Lehmann
7869,M J Rosenau
6400,Antonio Morales Pérez
3824,D G Haltenhoff
9220,C Thiron
1787,Henry Q Christian
8477,F C Shattuck
945,Ernest Bertarelli
6899,G Osawa
3314,Bruno Galli-Valerio
5419,D Levaditi
9809,W O von Leube
7968,T Rumpf
4946,T Kocher
9360,I W Troitzky
7191,J Peyri Rocamora
2226,A de Giovanni
4245,A Hoffmann
5037,Paul Krause
5375,Alfred Lendon
2096,Pirajá da Silva
6791,M Nussbaum
4561,Alexandre Jarotzkij
9526,O van der Stricht
1159,A Bonome
351,Giuseppe Albertotti
4095,Percy I Herring
4264,D M Holl
5070,W Kruse
9030,Vitali Tedeschi
2297,Franco de Sojo Battle
10079,John Wennerholm
1157,R Bonnet
7188,A Pettit
6260,V Michaut
9639,T Viault
7850,Demetrio B Roncali
1312,Achille Breda
5889,A Marchand
6026,J A Mayor
3394,D Gerhardt
7645,W Reiss
5387,H Leo
3385,O Gentes
8136,Josef Schaffer
3464,C Girard
8059,Annibale Salomoni
5379,F Lennmalm
4814,Algot Key-Åberg
5086,H Kuhnt
1754,Georges Chavannaz
6482,A Mousson
2562,William Dubreuilh
558,John Auer
6118,S J Meltzer
11905,J Veyrassat
11904,H Oltramare
11903,L Mégevand
11902,I Eternod
11901,O Beuttner
5107,E Kümmer
6778,Julius Nowak
6943,Victor Packon
278,Alexander C Abbott
8602,Allen J Smith
7067,Richard M Pearce
8696,William G Spiller
1704,Chaillou
9519,A J van den Broek
773,Heinrich Bayer
6894,H Ortner
2137,L Darkchevitch
6997,Edward Parker Davis
9774,H von Haberer
7408,Prévôt
747,Filippo Battozzi
3651,A V Grigorjew
8121,J Sawtschenko
2828,Paul Ernst
4142,Wolfgang P Heubner
7844,Gugliemo Romiti
6870,W A Oppel
4583,Paul Jensen
3791,T H Halban
1676,Antonio Ceci
10055,M Weinberg
8547,J Simond
1099,Balduino Bocci
7530,Carlo Raimondi
3744,Arturo Guzzoni
2266,Antoine de Mars
2933,Carlo P Fedeli
5996,U Matsuura
7626,H Reichenbach
4104,Ernst Hertel
8632,H Snellen
7352,Leo Popielski
7515,Hans Rabl
7472,Jan Prus
2419,Alfonso di Vestea
1692,A Cesaris-Demel
6820,C Oddo
3701,D Guérin-Valmale
8534,W Silberschmidt
6728,T Nocher
5664,George C Low
2760,V Ellermann
8715,R Stachelin
9313,Francis A Tondorf
5704,Gabriel Lupiànez
4866,Enoch H Kisch
4934,George Kober
8067,Antonio Salvat
9876,A von Tschermak
1135,Mateo Bonafonte
3661,Otto Grosser
9637,François Viault
6483,André Moussous
1889,Norman J Collie
8023,Jean Sabrazès
9318,Lorenzo Torremocha Téllez
2771,Anton Elschnig
1170,W C Borden
7556,B M Randolph
1248,Wasley J Bovée
7960,Sterling Ruffin
3784,Patrik S Haglund
10039,K Wegelin
10175,E D Wiersma
7802,Rafael Rodriguez y Méndez
8004,F Röhmann
6415,C Morel
8071,Maximilian Salzmann
3204,H Frenkel
4162,A A Hijmans van den Bergh
5916,T Marie
7751,A Rispal
7650,A Rémond
9323,F Tourneux
8673,A H Soulié
4100,G Herrmann
10449,E Desforges-Mériel
440,C Andry
4376,Reid Hunt
2437,A Dieudonné
8609,Elliot G Smith
4530,J Jadassohn
6555,Otfried Müller
7385,S Pozzi
5304,E R Le Count
2465,John M Dodson
1849,Innocante Clivio
9004,I Tansini
8828,Walther Straub
1354,A Broca
5882,U Mantegazza
4765,Franz Keibel
5999,M Matthes
298,Charles Achard
833,William T Belfield
5344,J Leguen
8478,Batty H Shaw
4257,Max Hofmeier
9273,H Tillmanns
6194,Ludwig Merk
8234,Julius Schreiber
8167,Franz Schieck
6475,Emile Moure
4869,Karl Kisskalt
5394,Jean Lépine
2925,Edwin S Faust
7252,Jan Piltz
7884,Alexandre Rosner
4885,Karol Klecki
8180,Alfred Schittenhelm
9835,R von Ortner
2685,J H Edgeworth
8797,W Stirling
9784,E von Hippel
5949,Louis Martin
10025,R Weber
2617,A Durig
8787,R Stich
5337,C Leegaard
740,E Bataillon
2764,NA
7411,M Prevôt
5526,Klas Linroth
11837,G Specht
8391,L Seitz
11836,A Öller
4539,F Jamin
11835,E Gasser
3612,E Grasser
3688,Hjalmar Grönroos
9957,Axel Wallgren
5342,L Léger
5669,O Lubarsch
8214,V Schmieden
2892,Faculty of medicine
5584,A Loewy
8255,Ernst Schultze
8208,Paul Schmidt
6658,Max Neuburger
2352,Sheridan A Délépine
4904,Carl A Kling
1369,E Broussolle
8046,L Saint-Ange
6413,Morel
4279,Israel Holmgren
10107,F Westermark
4735,Jacob Kaufmann
5798,Th Madsen
5518,James A Lindsay
9608,C Verne
7166,Frederick Peterson
1791,A Christomanos
10131,G W Wherry
1776,Russel H Chittenden
3389,J N Georgiades
9210,J Thermier
4504,Vicente Izquierdo
6966,N Pane
9123,The Faculty of Medicine
7410,J Prévôt
8517,Felix Sieglbauer
9777,D von Hansemann
5036,Fedor Krause
6869,E Opitz
8637,G Sobernheim
4953,Hans Koeppe
6027,B Mayrhofer
2244,O de la Camp
9737,K von Eicken
531,Leon Asher
6399,Antonio Morales
3570,Emil Gotschlich
4284,Emmett L Holt
5471,Hugo Liepmann
5287,H Lavrand
6672,H B Newham
10074,Gideon H Wells
4318,R G Hoskins
668,E Baltus
1992,W T Coughlin
9699,J Voituriez
10137,Charles J White
2261,C S de Magalhaes
2343,A Delassus
2350,J Delépine
10391,Robert F Zeit
289,J E Abelous
274,J Abadie
6334,Charles L Mix
2373,Arthur Dendy
701,E Bardier
720,L Barthe
827,L Beille
7569,D Raquet
5363,G Lemière
389,J Aloy
9771,Max von Gruber
914,J Bergonié
2227,H de Gouvêa
1966,Giusto Coronedi
9781,von Hippel
2506,F G Donnan
3456,Amalio Gimeno Y Cabañas
3353,Gerolamo Gatti
11928,L S Fredricia
11927,V Henriques
1100,John C Bock
11926,G Göthlin
913,G Bergmark
11862,E Sjövall
11925,L Broman
10237,A Wimmer
4639,Ricardo Jorge
2253,Agostino de Lieto Vollaro
10360,J H Zaaijer
1305,H Braus
817,P Bégouin
9847,E von Romberg
1407,H R Bruynoghe
4051,M Henkel
6554,L R Müller
3458,H A Gins
7143,Georg Perthes
6574,J G Mönckeberg
10284,Kurt Wolf
6015,A Mayer
9344,W Trendelenburg
8801,Wolfgang Stock
10225,J T Wilson
8050,Yasusaburo Sakaki
8141,Jay F Schamberg
10387,W P Zeeman
11975,S Mendes da Costa
7966,P Ruitinga
11807,O Lanz
2310,W M de Vries
11804,H Burger
11800,A.H. M.J van Rooy
1229,K H Bouman
11806,J J van Loghem
11973,W Noordenboos
11972,J van Rees
11976,J de Bruin
8630,I Snapper
10093,D J Wertheim Salomonsen
7651,P Renardet
10402,Richard Zeynek
6939,Dante Pacchioni
8569,Einar Sjövall
5235,E Laqueur
5755,J S Macdonald
1444,O Bumke
2024,G W Crile
9951,Cuthbert S Wallace
5357,William B Leishman
437,Frederick W Andrewes
4720,Howard T Karsner
3563,Viscount Goschen
7026,Nöel D Paton
3063,Walter M Fletcher
11834,W Graham
11833,C Wallace
11832,T R Elliot
11831,D N Paton
11830,H Head
3594,W Graham
3593,William Graham
9034,J Teissier
8793,Harold J Stiles
2099,Frans Daels
7823,E Rolants
1324,M Breton
6481,Georges Mouriquand
3405,H J Gerstenberger
9351,Hermann Triepel
7833,Etienne Rollet
7318,A Policard
10053,E Weill
4069,M Henseval
4361,L Hugounenq
1646,W Caspari
8192,Hans Schlossberger
7670,Fritz Reuter
1886,F Collet
3682,V Grysez
5408,Adolf Lesser
8647,Albert Soiland
970,Albrecht Julius Theodor Bethe
4188,V Hinsberg
5179,M Lambert
6282,H Millardet
5954,E Martini
7006,Carl Partsch
7267,W Pipping
8988,T W Tallqvist
5060,Ali Krogius
5681,M Lucien
5759,E Macé
2487,Hermann Dold
5926,Marquis
3720,J A Gunn
5685,Karl Ludloff
1894,R Collin
11863,O V Hellens
3687,V Grönholm
11861,H Lundborg
10261,G Wirgin
9958,A Wallgren
4372,Vilhelm J Hultkrantz
6357,T Mollison
4137,H Hetsch
4112,Karl Herxheimer
8824,J Strasburger
6641,Max Neisser
1093,Hans Bluntschli
9825,H von Mettenheim
9902,O Voss
6376,G H Monrad-Krohn
3777,Sigurd Hagen
5606,O Loos
8698,L Spillman
8545,P Simon
3950,P Haushalter
3239,A Froelich
3253,A Fruhinsholz
9285,L Tixier
2847,Georges Etienne
1287,K Brandt
8217,Ernst Schmitz
2001,P Courmont
8817,K Stolte
577,Wylie M Ayres
6036,J F McClendon
3379,Emil S Geist
1374,E D Brown
10256,Hans Winterstein
3391,Pol Gerard
7161,T Peters
7187,C J Pettibone
11867,N C Paulesco
5875,D Manolesco
11866,N Gheorgiu
4665,E Juvara
11865,A Jiano
11864,I Balacesco
4480,D Ionesco
5918,G Marinesco
2126,C Daniel
8811,G Stoicesco
10435,Edgard Zunz
6600,J Nanu-Muscel
6308,M Minovici
6216,N Metianu
9204,A Theohari
3402,D Gerota
6812,A Obregia
6683,S Nicolau
7770,Brailford T Robertson
7571,A T Rasmussen
3030,Martin H Fischer
6350,Otto L Mohr
8236,K E Schreiner
6404,P Morawitz
5853,P Manasse
5864,M Manicatide
2442,D Dind
2041,Thomas S Cullen
2127,D Danielopolu
3073,Ferdinand Flury
3305,F Galdi
4001,F Heidrich
8021,Florence R Sabin
10088,D R Werner
5671,W Lubosch
5077,Léon Krynski
2633,S Dzierzgowski
6032,Jean Mazurkiewicz
3706,M Guibé
1837,Burton J Cleland
10236,August Wimmer
3035,Walther Fischer
7962,Angelo Ruffini
9871,Felix von Szontagh
7483,J A Pupo
1839,Gustave Clément
4764,F Kehrmann
8536,P Silex
1786,Henry A Christian
5707,Graham Lusk
4145,A W Hewlett
3019,Alfred Fischel
3566,Leonard W Goss
3079,Carlo Foà
2164,D J Davis
5851,E Malvoz
10034,L Weekers
4798,Fritz Kermanner
3110,John A Fordyce
10231,James W Wilson
5237,J Larguier
610,Charles S Bacon
3879,P J Hanzlik
2761,Arthur R Elliot
5786,Frank C Madden
4176,Leonard Hill
6038,G W McCoy
5551,Domenico Lo Monaco
6039,Hugh McGuigan
1489,C S Butler
3211,Ernst Freudenberg
5038,R Krause
4879,R Klapp
3423,Charles L Gibson
3961,Harno Hayashi
6593,M Nagayo
9255,Wm C Thro
8802,C R Stockard
4983,Fr Kopsch
2772,William J Elser
5298,R le Blaye
3496,H Gocht
5814,A Mahaim
8407,Georges Senevet
2502,A Donation
8667,Edm. Sorgent
8415,Et. Sergent
3093,H Foley
818,M Béguet
7002,L Parrot
3190,Henri Fredericq
11886,M Iliune
11885,N Spassky
11884,Nic. Orlow
11882,D Deineka
11881,Th. Tour
11879,N Rosenberg
11878,V Gerver
4722,E A Kartachevsky
9027,Théodore Tchistovitch
6818,A J Ochsner
1383,Wade H Brown
10349,Ch Yokote
5097,Shuzo Kure
5884,Wilfred H Manwaring
10062,Georges Weiss
2572,Jules Duesberg
6520,E Murat
6018,Martin Mayer
4900,Georg Klemperer
3368,Frederick P Gay
7901,G Rossier
1681,W Ceelen
5460,E Libman
2094,H da Rocha-Lima
10104,M Westenhöfer
6224,A W Meyer
7149,Ernesto Pestalozza
1768,Angelo Chiavaro
4699,D A Kamensky
3858,Gudmundur Hannesson
2554,René du Bois-Reymond
10000,K Wasicky
8781,Hermann Steudel
1086,Léon Blum
3785,Martin Hahn
402,L Ambard
6522,M Muret
8854,Casimir Strzygowski
6678,Maurice Nicloux
6549,Eduard Müller
11860,Johan Nicolaysen
11859,Kr. Brandt
11858,Frithjof Leegaard
11857,E Bruusgaard
11856,P Bull
11855,K Schreiner
11854,Peter F Holst
11853,Sophus Torup
11852,Olav Hansson
5074,E Krückmann
3665,A Grotjahn
3685,John Grönberg
6113,R Mellet
530,Vittorio Ascoli
6752,Johan W Nordenson
2152,Hans Davide
6301,G Mingazzini
7215,G Phocas
10124,Wilhelm Weygandt
6336,H Miyake
3905,Faser Harris
879,W Bensis
7852,Pietro Rondoni
997,V Bie
5536,M Lisbonne
593,B P Babkin
1656,Pietro Castellino
2383,E Derrien
3361,A Gaussel
6476,J Mouret
9577,V Vedel
1497,J Buy
1011,G Billard
3681,E Grynfeltt
4811,Otto Kestner
822,C Behr
10187,H Wilbrand
8174,Claus Schilling (Claus-Schilling)
8699,K Spiro
5008,A Kousis
2564,L A Ducamp
4894,H Kleinschmidt
4569,E Jeanbrau
923,Fr Berka
11810,E P Snijders
11809,M H Woerdman
11808,W Schüffner
11805,S Mendez da Costa
11803,G van Rijnberk
11802,B Brouwer
11801,W Noordenbos
4923,F Knoop
6918,R K Otto
6665,V Neumann
3228,Ulrich Friedemann
9561,Rudolf Vanysek
4196,E. v. Hippel
7633,K Reifferscheid
9914,O Völker
585,Edward Babák
1230,L Bouman
8268,Siegmund Schumacher
4587,A Jesionek
5343,Robert T Legge
2395,P Desoil
6300,Jean Minet
2058,F Curtis
2376,A Denker
7036,H Paucot
2238,R de Josselin de Jong
1134,José Bonaba
9730,E T von Brücke
5665,Robert H Lowie
9559,J Vanverts
5191,H Lams
10021,A Weber
9964,H Walter
5598,E Long
5286,D E Lavoreria
7598,Ramón E Rebeyro
1570,Esteban Campodonico
4454,L Ingelrans
8907,H Surmont
4947,Martin Kochmann
7328,Michel Polonovski
573,L Avendano
9491,Hermilis Valdizan
370,M C Aljovin
2354,H F Delgado
3406,Robert Gesell
10023,J A Weber
8872,Ph. Stöhr
7195,B Pfeifer
6442,L Morquio
3889,V J Harding
2691,Charles W Edmunds
10192,Udo J Wile
9683,F Voelker
10121,Georg Wetzel
8748,Konrad Staunig
3671,Georg B Gruber
2326,Cesare Decio
9306,Lodovico Tommasi
7324,Gino Pollacci
8716,R Staderini
7255,Maurizio Pincherle
1672,Vittoriano Cavara
7020,Vincenzo Patella
9261,N Tiberti
1131,Giuseppe Bolognesi
10253,H Winternitz
7496,Ulrik Quensel
5857,L Mandereau
3645,H Griesbach
5993,Shini-ichi Matsumoto
583,Jacob M Baart de la Faille
4070,M F Henze
4296,Georg Honigmann
8789,A Stieda
5310,R Le Fort
